trace_id,count_transaction,count_session_login,count_device_registration,count_beneficiary_addition,total_events,window_seconds,transactions_per_hour,mean_time_between_transactions,min_time_between_transactions,transactions_per_session,time_login_to_first_transaction,login_attempt_count_max,auth_failure_present,new_device_present,time_device_registration_to_transaction,beneficiary_added_before_transaction,time_from_beneficiary_add_to_transaction,failed_transaction_count,failed_then_completed,amount_mean,amount_max,amount_min,amount_std,amount_cv,amount_change_after_failure,amount_trend,distinct_channels,fraud,attack_family,attack_difficulty,customer_id,HESITATION_DELTA
legit_sess_cb83e72d-ad08-4b84-b62c-d1339ee52d28,8,1,0,0,10,176739.0,0.16295214978018435,21539.285714285714,1265.0,8.0,19479.0,1,0,0,-1.0,0,-1.0,8,0,589.3475,774.55,406.36,112.95481505340973,0.19166080292766108,1,1.0,1,0,legitimate,n/a,364a1093-73fa-41a2-b4f2-b7a098fbcb7e,0.0
legit_sess_509311fb-799e-4b6f-b23a-5722987c7f1f,1,1,0,1,4,212227.0,0.016962968896511756,212227.0,212227.0,1.0,37470.0,1,0,0,-1.0,1,39969.0,1,0,3189.61,3189.61,3189.61,0.0,0.0,0,0.0,1,0,legitimate,n/a,03e3c01b-0e76-4ecf-8952-d8c5460f19c8,-0.5271016269664242
legit_sess_98a480ed-d345-4418-80ab-d04a678d6e45,8,1,0,0,10,257212.0,0.11196989254000592,28216.428571428572,1355.0,8.0,29711.0,1,0,0,-1.0,0,-1.0,8,0,2707.0249999999996,3899.34,2237.17,495.58183630456034,0.1830725007358855,1,1.0,1,0,legitimate,n/a,4712c4e6-c22f-46a9-a5c0-ec1bcef9177e,0.0
legit_sess_4db0f774-698d-410c-a576-45c18ba22382,8,1,0,0,10,194660.0,0.14795027226959828,24381.85714285714,1418.0,8.0,1358.0,1,0,0,-1.0,0,-1.0,8,0,3043.2075,3923.92,2026.6,540.5612717063165,0.17762879189352565,1,-1.0,1,0,legitimate,n/a,e52126e5-50fc-416f-a948-d82b9d7d83e7,0.0
legit_sess_e24ee099-b080-42ec-823b-7a31d561ba4d,7,1,0,2,11,246850.0,0.10208628721895889,35683.0,2483.0,7.0,1992.0,1,0,0,-1.0,1,1454.0,7,0,1888.0100000000002,2432.3,1108.6,494.454855746638,0.2618920745899852,1,1.0,1,0,legitimate,n/a,127098ca-ae6b-447a-a421-fd8cf04af44a,-5.154001396684881
legit_sess_1921f772-4ece-42c3-b773-6acc3c52ecb1,3,1,0,0,5,7187.0,1.5027132322248504,1366.5,1351.0,3.0,3010.0,1,0,0,-1.0,0,-1.0,3,0,2398.61,2789.05,1878.35,382.9565221623294,0.15965768597743252,1,-1.0,1,0,legitimate,n/a,14249ac1-c850-4a17-8c4b-7f4f58876a06,0.0
legit_sess_97de30e8-35a0-45b1-b4a1-819a5b73528b,4,1,0,0,6,203432.0,0.07078532384285657,47908.666666666664,7325.0,4.0,48948.0,1,0,0,-1.0,0,-1.0,4,0,293.6575,325.73,267.71,21.258315284847964,0.07239152851484454,1,1.0,1,0,legitimate,n/a,ecfa3553-4134-4d66-8551-cc0eb77555e7,0.0
legit_sess_b1d28cee-b434-4b5e-977f-4561a394a444,1,1,0,0,3,119268.0,0.030184123151222455,119268.0,119268.0,1.0,109271.0,1,0,0,-1.0,0,-1.0,1,0,911.43,911.43,911.43,0.0,0.0,0,0.0,1,0,legitimate,n/a,0f8044a8-02eb-4c86-882f-1a43b79b14f3,0.0
legit_sess_ddffb62d-dd6f-47b2-994d-fe627c5cfb70,0,1,0,0,2,110425.0,0.0,110425.0,110425.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,legitimate,n/a,2a1968d9-3767-4f8c-b464-294ac28f29f5,0.0
legit_sess_f7a8fd6e-250a-4265-9841-956aeacce340,3,1,0,0,5,38914.0,0.27753507735005395,5720.5,5310.0,3.0,22219.0,1,0,0,-1.0,0,-1.0,3,0,2156.07,2481.16,1742.9,307.7612946207931,0.1427417916026813,0,1.0,1,0,legitimate,n/a,6f539849-5307-4d12-9cf3-350bfc6f512c,0.0
legit_sess_28264c92-c398-4168-97c4-ba3c1cd738f1,4,1,0,0,5,125408.0,0.11482521051288593,40499.666666666664,3187.0,4.0,3909.0,1,0,0,-1.0,0,-1.0,4,0,1157.9275,1320.8,885.57,170.20949406172969,0.14699494921895342,1,-1.0,1,0,legitimate,n/a,d375eff1-0635-4fef-90b9-9ac9f178d77f,0.0
legit_sess_28c756c8-99c4-430a-9a98-5edeeca03eba,5,1,0,1,8,336346.0,0.05351631950431996,22642.75,2783.0,5.0,2670.0,1,0,0,-1.0,1,69341.0,5,0,1768.5400000000002,2093.45,1394.89,285.0331452305152,0.161168616616257,1,-1.0,1,0,legitimate,n/a,eac32a1b-dde0-40c6-b59c-89dc43a33850,0.6541087806861716
legit_sess_98b53a79-0725-446f-8b8a-5c0055126a99,11,1,0,0,13,269422.0,0.14698131555700725,24793.0,1299.0,11.0,2345.0,1,0,0,-1.0,0,-1.0,11,0,2751.288181818182,3772.6,2077.35,434.4091367660044,0.1578929970465421,1,1.0,1,0,legitimate,n/a,a41b0f98-c4b9-4a24-b36f-11498081e1df,0.0
legit_sess_9ca561af-e650-41ea-a8bf-e35ca7cf9f96,4,1,0,0,6,73944.0,0.19474196689386564,16144.333333333334,1274.0,4.0,1581.0,1,0,0,-1.0,0,-1.0,4,0,2701.5975,3252.45,1892.51,498.9232359479261,0.18467711639055268,1,1.0,1,0,legitimate,n/a,6fce87e4-36d2-4a10-9e04-89e7bd3bc0c4,0.0
legit_sess_5f3ae7cd-7042-496e-9e4e-7b831d4b09d8,1,1,0,1,4,260292.0,0.013830620994882671,260292.0,260292.0,1.0,58281.0,1,0,0,-1.0,1,30527.0,1,0,1661.53,1661.53,1661.53,0.0,0.0,0,0.0,1,0,legitimate,n/a,9c3d360d-18ff-4957-9f5b-d7d95a7b1368,-0.5799010248617471
legit_sess_56c09b0d-4798-4a97-b68f-faae9637b3fc,0,1,0,0,2,79574.0,0.0,79574.0,79574.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,legitimate,n/a,ec56c1f5-548c-4c84-8231-bd091f8803be,0.0
legit_sess_a69c9ee5-7b0f-4d99-89cc-ee74b1f2dde9,1,1,0,0,3,17425.0,0.2065997130559541,17425.0,17425.0,1.0,1967.0,1,0,0,-1.0,0,-1.0,1,0,3131.55,3131.55,3131.55,0.0,0.0,0,0.0,1,0,legitimate,n/a,3abbc1d7-5481-4010-b8e5-b00c035cee89,0.0
legit_sess_8de6a035-95c0-4d31-b79d-b3c615330db6,4,1,1,0,7,187943.0,0.07661897490196495,20876.0,2573.0,4.0,67553.0,1,0,1,1262.0,0,-1.0,4,0,4212.3275,5153.51,3592.73,611.1477453273882,0.1450855246481638,1,1.0,1,0,legitimate,n/a,f56b9578-0335-4b48-90cb-f3f894958af7,0.0
legit_sess_621fd4ba-1db2-4e8b-b6ac-5bfadf150d1e,7,1,0,0,9,98475.0,0.25590251332825587,9928.5,1336.0,7.0,2349.0,1,0,0,-1.0,0,-1.0,7,0,834.9914285714286,1185.37,663.27,155.49540107380037,0.18622394883721688,1,-1.0,1,0,legitimate,n/a,eee9b19c-e87a-4afd-9333-737d7e1c6389,0.0
legit_sess_78342ccd-343e-4e66-80e1-aa21ecdcd3b8,0,1,0,0,2,1245.0,0.0,1245.0,1245.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,legitimate,n/a,14249ac1-c850-4a17-8c4b-7f4f58876a06,0.0
legit_sess_4e03e9fd-a286-46f5-99a7-2c9dd7fa5858,2,1,0,0,4,49739.0,0.1447556243591548,27963.0,27963.0,2.0,4291.0,1,0,0,-1.0,0,-1.0,2,0,2581.21,3009.5,2152.92,428.28999999999996,0.16592605793406967,1,-1.0,1,0,legitimate,n/a,aa069dd3-e42a-40ad-88ad-4972d1cee715,0.0
legit_sess_d64dd3af-0628-4358-97a9-95f8674094c7,0,1,0,0,2,3547.0,0.0,3547.0,3547.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,legitimate,n/a,b743ac4a-e1b0-488e-adea-acabdc931156,0.0
legit_sess_00eb5394-531d-4cec-82ae-9b67b91894cb,4,1,0,2,8,285870.0,0.05037254696190576,54344.666666666664,2044.0,4.0,80033.0,1,0,0,-1.0,1,15002.0,4,0,3959.5550000000003,4954.36,3133.23,660.488035716772,0.16680865292104086,1,-1.0,1,0,legitimate,n/a,e04665ee-7812-47b3-99c9-ad7976ed38b1,-0.6642993569467907
legit_sess_805a3f8e-9eee-4b2f-9e43-cde1ae104774,1,1,0,0,3,12476.0,0.28855402372555305,12476.0,12476.0,1.0,7596.0,1,0,0,-1.0,0,-1.0,1,0,2586.75,2586.75,2586.75,0.0,0.0,0,0.0,1,0,legitimate,n/a,97f2ec07-0637-4d96-bd91-1cf840c3f510,0.0
legit_sess_fb1d28a7-6b81-404a-b1a8-4f79b41b5ed6,1,1,0,0,2,263158.0,0.01367999452800219,263158.0,263158.0,1.0,263158.0,1,0,0,-1.0,0,-1.0,1,0,19.48,19.48,19.48,0.0,0.0,0,0.0,1,0,legitimate,n/a,8243cd2d-fee9-41ae-81ae-10e10a19131f,0.0
legit_sess_7a56431e-8de9-4976-aef9-0673bf34478d,0,1,0,0,2,119137.0,0.0,119137.0,119137.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,legitimate,n/a,b4223b8b-6423-491a-bb08-c198f0c584f6,0.0
legit_sess_02938f1b-921c-402d-a7d5-8b389a546a76,9,1,0,0,11,254636.0,0.12724045303884762,22699.25,644.0,9.0,2888.0,1,0,0,-1.0,0,-1.0,9,0,2097.2011111111115,2539.24,1577.52,272.50113820126995,0.12993562551418686,1,-1.0,1,0,legitimate,n/a,ef7dd45b-4660-4322-8f19-a2958853b56f,0.0
legit_sess_352a1f61-7358-4d26-ba56-c56386cd5bc9,7,1,1,0,9,206118.0,0.12226006462317701,31436.0,3036.0,7.0,17502.0,1,0,1,2594.0,0,-1.0,7,0,1308.45,1724.46,860.98,303.2982133619838,0.23179962043791036,1,1.0,1,0,legitimate,n/a,05fb582c-854d-4350-b314-8940d3efa536,0.0
legit_sess_e280bab4-ac4d-441a-bf9a-7c97f2812f8e,0,1,0,1,3,15079.0,0.0,15079.0,15079.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,legitimate,n/a,ea1f82b1-831d-45ed-9dbd-8b9f23140856,0.0
legit_sess_f64dbc25-3e19-4842-a3ec-271702856bea,7,1,0,1,9,333826.0,0.07548842810326338,37372.0,7590.0,7.0,71008.0,1,0,0,-1.0,1,109594.0,7,0,2256.477142857143,2622.37,1600.9,305.9001288335919,0.13556535673402048,1,-1.0,1,0,legitimate,n/a,0623ceae-af0f-4078-ad6d-e98ab7fc7a54,5.741790265244158
legit_sess_ac205390-5722-4ccb-be34-fbda3c470c18,1,1,0,0,3,9687.0,0.37163208423660576,9687.0,9687.0,1.0,7323.0,1,0,0,-1.0,0,-1.0,1,0,2058.8,2058.8,2058.8,0.0,0.0,0,0.0,1,0,legitimate,n/a,66c7ea4a-aeac-4fc1-921c-00b6f5e9abc1,0.0
legit_sess_254f37e8-8695-40b9-8f49-28f224ad4886,2,1,0,0,4,54651.0,0.131745073283197,39663.0,39663.0,2.0,2997.0,1,0,0,-1.0,0,-1.0,2,0,2197.8450000000003,2241.0,2154.69,43.15499999999997,0.01963514260559774,1,-1.0,1,0,legitimate,n/a,3f0121f3-e35c-48a0-b9f4-886c6db63aed,0.0
legit_sess_16814350-1a65-453c-8193-c1da1a54d9ab,2,1,0,0,4,117400.0,0.06132879045996592,1050.0,1050.0,2.0,1551.0,1,0,0,-1.0,0,-1.0,2,0,4242.89,4424.51,4061.27,181.62000000000012,0.04280572911388231,1,-1.0,1,0,legitimate,n/a,90336fa3-0c02-4c04-b6de-2b7bd6ef1cff,0.0
legit_sess_a9857faf-c557-4596-b5c8-bc6d02f4a29b,10,1,0,0,12,249010.0,0.14457250712822778,20538.222222222223,1454.0,10.0,1537.0,1,0,0,-1.0,0,-1.0,10,0,914.4129999999999,1140.66,709.09,131.5107228365809,0.14381983068545712,1,1.0,1,0,legitimate,n/a,ba4717de-ff28-4fad-9553-b55cf30cff22,0.0
legit_sess_e4e2e60c-2503-4db6-8d45-378a55c47d5a,1,1,0,0,3,33165.0,0.10854816824966078,33165.0,33165.0,1.0,4006.0,1,0,0,-1.0,0,-1.0,1,0,2559.4,2559.4,2559.4,0.0,0.0,0,0.0,1,0,legitimate,n/a,878a87a7-fca8-4360-aa54-8dab94bc8ac4,0.0
legit_sess_7dc895e2-9497-4114-8244-71ae208ba1fc,0,1,0,0,2,4153.0,0.0,4153.0,4153.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,legitimate,n/a,8d84353b-1c60-42bd-a547-20cfdfc9cb2b,0.0
legit_sess_c06aeb4e-1981-47d4-bb2e-5574903442ea,10,1,0,0,11,246323.0,0.1461495678438473,25548.88888888889,1266.0,10.0,16383.0,1,0,0,-1.0,0,-1.0,10,0,223.238,314.75,149.91,43.90289985866537,0.19666409777307345,1,1.0,1,0,legitimate,n/a,80f6f496-26af-4c3d-86ef-b301040bb404,0.0
legit_sess_03840918-a1c7-4dea-964c-5c1cb8608d14,1,1,0,0,3,141269.0,0.025483297821885905,141269.0,141269.0,1.0,116087.0,1,0,0,-1.0,0,-1.0,1,0,1261.7,1261.7,1261.7,0.0,0.0,0,0.0,1,0,legitimate,n/a,7a4835d8-c2b7-4628-8fa1-02a15998e513,0.0
legit_sess_6459fe7c-4a2c-4d30-ac2d-5f88b072ce16,2,1,0,0,3,43429.0,0.16578783762002347,16198.0,16198.0,2.0,27231.0,1,0,0,-1.0,0,-1.0,2,0,223.69,272.22,175.16,48.530000000000015,0.21695203182976447,0,1.0,1,0,legitimate,n/a,deead1d3-fd8b-489c-b463-88d10898a37e,0.0
legit_sess_4205562b-e51e-4271-81da-e9a898cdae05,0,1,1,0,3,104944.0,0.0,104944.0,104944.0,0.0,-1.0,1,0,1,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,legitimate,n/a,0646e5bb-6a98-4cc1-98a6-d44d04b4e421,0.0
legit_sess_6efd3f3a-e2cf-4f01-90a2-fcc92c107fda,5,1,0,0,7,136353.0,0.13201029680315066,13658.5,2788.0,5.0,32002.0,1,0,0,-1.0,0,-1.0,5,0,2843.5860000000002,3387.02,2219.76,397.30555674946197,0.13971990182447866,1,-1.0,1,0,legitimate,n/a,b580f989-5239-44e0-8dd8-972056f813c8,0.0
legit_sess_aee6b4fc-505c-4420-9db8-9a0d60fefd9f,4,1,0,0,6,104076.0,0.13836042891732964,23800.333333333332,2782.0,4.0,30812.0,1,0,0,-1.0,0,-1.0,4,0,1473.4175,1705.57,1173.58,192.9380984117704,0.13094597994917964,0,1.0,1,0,legitimate,n/a,9235da42-500e-4010-b6e3-6f35a17296e1,0.0
legit_sess_3c94fa80-7513-4408-aa68-c1fea5859b47,1,1,0,0,3,16656.0,0.21613832853025935,16656.0,16656.0,1.0,1197.0,1,0,0,-1.0,0,-1.0,1,0,2910.76,2910.76,2910.76,0.0,0.0,0,0.0,1,0,legitimate,n/a,5f94cc14-2305-4aca-97d6-60d1c66516e3,0.0
legit_sess_7a161517-ef51-40e7-bdf4-8b883d0a0ca3,2,1,1,0,5,73480.0,0.0979858464888405,3789.0,3789.0,2.0,40338.0,1,0,1,28101.0,0,-1.0,2,0,1322.92,1385.95,1259.89,63.02999999999997,0.04764460436005198,0,1.0,1,0,legitimate,n/a,4a30189b-b378-40cb-8e4d-2a2a2e41ea06,0.0
legit_sess_f43f21ad-42a6-46b5-87ce-5fd2c4c6f721,7,1,0,1,9,286108.0,0.0880786276510968,36191.5,1716.0,7.0,22079.0,1,0,0,-1.0,1,68959.0,7,0,1944.4214285714286,2516.63,1292.28,403.6426269231085,0.20759009389217942,1,-1.0,1,0,legitimate,n/a,64212293-b1e6-4b4f-9163-fd17990d406c,2.47896304918358
legit_sess_2f9e51c2-174a-40f6-b711-36fa937caa33,0,1,0,1,2,211756.0,0.0,211756.0,211756.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,legitimate,n/a,c60aa36c-3dd1-47c3-9b7f-6827d2eff160,0.0
legit_sess_6a1d4dce-84f9-49f1-96db-13d55e80a0e5,5,1,0,0,7,124938.0,0.14407145944388416,18204.75,600.0,5.0,19124.0,1,0,0,-1.0,0,-1.0,5,0,689.7439999999999,845.37,490.85,133.77096689491333,0.19394292214925152,1,1.0,1,0,legitimate,n/a,9e097fe3-d7fa-41b8-9397-1494b402b288,0.0
legit_sess_4da616f0-7080-4755-b47f-90bfccc7e10d,3,1,0,0,5,37455.0,0.2883460152182619,12087.5,4601.0,3.0,12146.0,1,0,0,-1.0,0,-1.0,3,0,531.14,591.6,425.89,74.69743012089951,0.14063604722088247,1,1.0,1,0,legitimate,n/a,0ce211a1-a00a-42dd-9ddb-fa5532f4371b,0.0
legit_sess_9b20bd8f-994a-4a00-adb3-258cfbcbdfe7,4,1,0,1,7,101743.0,0.141533078442743,11496.0,4959.0,4.0,41341.0,1,0,0,-1.0,0,-1.0,4,0,2240.6,2569.19,2027.38,202.23623649089197,0.09025985740020172,1,-1.0,1,0,legitimate,n/a,e8c4d036-8360-4d24-bc4f-68f71ceebc19,0.0
legit_sess_09235e76-4a85-40e4-a563-ab9abe6ebad7,1,1,0,0,2,277050.0,0.012994044396318355,277050.0,277050.0,1.0,277050.0,1,0,0,-1.0,0,-1.0,1,0,302.15,302.15,302.15,0.0,0.0,0,0.0,1,0,legitimate,n/a,6c10b601-160f-4d6e-bec6-b7ece3f1bdf6,0.0
legit_sess_0f46f094-31d6-4437-b4df-d8e045baf8a1,1,1,0,1,4,152718.0,0.023572859780772403,152718.0,152718.0,1.0,118785.0,1,0,0,-1.0,1,67204.0,1,0,489.26,489.26,489.26,0.0,0.0,0,0.0,1,0,legitimate,n/a,18554f8c-848c-4bcc-96c6-7dc3d239bf0b,0.5979480730696073
legit_sess_e2da5192-c048-42a3-9c45-76d460c15e84,1,1,0,0,3,7889.0,0.45633160096336667,7889.0,7889.0,1.0,5366.0,1,0,0,-1.0,0,-1.0,1,0,1387.9,1387.9,1387.9,0.0,0.0,0,0.0,1,0,legitimate,n/a,78351de5-095e-4942-bb8e-db5d7d44e2cd,0.0
legit_sess_24cbf000-4041-4f1b-98d4-0378e6026809,4,1,0,0,6,38542.0,0.373618390327435,5696.333333333333,2189.0,4.0,1327.0,1,0,0,-1.0,0,-1.0,4,0,2380.3525,3098.95,1794.2,470.985674802058,0.19786383521014556,1,1.0,1,0,legitimate,n/a,0c0254fb-f7ec-400f-8e5a-3a6ba2f66bee,0.0
legit_sess_9089d10d-c327-4c29-8da8-40a56937f13b,0,1,0,0,2,3837.0,0.0,3837.0,3837.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,legitimate,n/a,64f82b13-5a56-452f-9e2a-14495fe903d1,0.0
legit_sess_397e8295-f756-4dfd-8683-7f18a7970d12,1,1,0,0,3,17486.0,0.20587898890541004,17486.0,17486.0,1.0,1096.0,1,0,0,-1.0,0,-1.0,1,0,281.75,281.75,281.75,0.0,0.0,0,0.0,1,0,legitimate,n/a,fe48ef63-1e56-4408-8465-3cde776200b5,0.0
legit_sess_d4960eda-2462-4ebe-a346-723681d41422,1,1,0,0,3,114795.0,0.03136025088200706,114795.0,114795.0,1.0,29212.0,1,0,0,-1.0,0,-1.0,1,0,2708.91,2708.91,2708.91,0.0,0.0,0,0.0,1,0,legitimate,n/a,14249ac1-c850-4a17-8c4b-7f4f58876a06,0.0
legit_sess_33d21218-21c6-47fb-992f-5b3aa2f6fc6e,1,1,0,0,3,179192.0,0.020090182597437386,179192.0,179192.0,1.0,4744.0,1,0,0,-1.0,0,-1.0,1,0,1760.05,1760.05,1760.05,0.0,0.0,0,0.0,1,0,legitimate,n/a,b136d5fb-10d1-4824-8291-be0233c95532,0.0
legit_sess_9d4eef1f-f22d-4efa-adc6-2b4a4a3fd930,1,1,0,0,2,257664.0,0.013971684053651266,257664.0,257664.0,1.0,257664.0,1,0,0,-1.0,0,-1.0,1,0,1829.35,1829.35,1829.35,0.0,0.0,0,0.0,1,0,legitimate,n/a,2e78a3b6-c923-46c0-a0fa-084984809e89,0.0
legit_sess_ab2a88a7-3647-4857-b36a-463d283de6a8,6,1,0,0,8,130358.0,0.16569754061891098,24655.0,7245.0,6.0,1186.0,1,0,0,-1.0,0,-1.0,6,0,1122.1066666666666,1433.99,899.4,162.33100183130625,0.14466628410071497,1,-1.0,1,0,legitimate,n/a,8682ff67-a35a-447d-b647-1bab2f8c4faf,0.0
legit_sess_66a76eec-91a7-4fd8-a24d-e7a4d7c7117f,7,1,1,0,9,272020.0,0.09264024704065876,23471.5,5792.0,7.0,52704.0,1,0,1,131191.0,0,-1.0,7,0,2342.432857142857,2856.09,1544.57,451.00354771218775,0.19253638213660124,1,-1.0,1,0,legitimate,n/a,e272a5ed-22d0-41cc-8287-c1b10921b1b3,0.0
legit_sess_850c854c-10b1-4b1e-9275-45f068b6d76e,2,1,0,0,4,92197.0,0.07809364729871905,64088.0,64088.0,2.0,15048.0,1,0,0,-1.0,0,-1.0,2,0,2216.9049999999997,2419.96,2013.85,203.05500000000006,0.0915939113313381,1,-1.0,1,0,legitimate,n/a,a7f7d6ec-ff02-4814-b5e1-ae00ec5e8396,0.0
legit_sess_2d0bd585-5d91-496a-937d-87dcc39ce9a7,5,1,0,0,6,191655.0,0.09391876027236441,39484.5,1506.0,5.0,33717.0,1,0,0,-1.0,0,-1.0,5,0,436.776,542.89,367.72,65.97601006426501,0.1510522786606064,1,-1.0,1,0,legitimate,n/a,70c524f7-367a-47d5-bcc4-25ef1f51c88c,0.0
legit_sess_2ca997d9-7840-4ba5-bf9f-509c5be5a641,1,1,0,1,4,3899.0,0.9233136701718389,3899.0,3899.0,1.0,1164.0,1,0,0,-1.0,0,-1.0,1,0,1188.19,1188.19,1188.19,0.0,0.0,0,0.0,1,0,legitimate,n/a,3ec399e5-e095-48b7-a122-dab6ee81a709,0.0
legit_sess_b3648cdf-0c3c-4032-a752-43eec41901f2,20,1,0,0,22,237398.0,0.3032881490155772,12388.052631578947,1028.0,20.0,1397.0,1,0,0,-1.0,0,-1.0,20,0,488.4895,635.06,374.75,78.30648335067792,0.16030330918203547,1,-1.0,1,0,legitimate,n/a,0a68253a-0a6f-4154-a837-6dcd8299ed6e,0.0
legit_sess_de357eb7-5387-4833-bb1c-6081768c41f1,0,1,0,0,2,5119.0,0.0,5119.0,5119.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,legitimate,n/a,1847a1f9-6862-41e8-b649-c3f5f127f9c7,0.0
legit_sess_6ec47759-fbaf-49a6-8583-051da88fb0a2,1,1,0,0,2,2668.0,1.3493253373313343,2668.0,2668.0,1.0,2668.0,1,0,0,-1.0,0,-1.0,1,0,470.91,470.91,470.91,0.0,0.0,0,0.0,1,0,legitimate,n/a,7f7465dc-1152-405d-9d74-824412165c30,0.0
legit_sess_0aa09cec-2355-445e-868b-da9aeec3f036,2,1,0,0,4,43577.0,0.16522477453702641,37675.0,37675.0,2.0,914.0,1,0,0,-1.0,0,-1.0,2,0,2848.895,3165.52,2532.27,316.625,0.11113958218888376,1,-1.0,1,0,legitimate,n/a,56be6d2a-09b1-41fb-97ff-c8cd4105d9f9,0.0
legit_sess_66171a9e-f03f-4c7b-9339-97053b7b469c,1,1,0,0,2,2589.0,1.3904982618771728,2589.0,2589.0,1.0,2589.0,1,0,0,-1.0,0,-1.0,1,0,788.8,788.8,788.8,0.0,0.0,0,0.0,1,0,legitimate,n/a,0b5277f4-ac00-42da-867c-93a038370736,0.0
legit_sess_da4f8dc7-a60a-4233-bcf8-39a1e4c9ea9a,2,1,0,0,4,92116.0,0.07816231707846628,46594.0,46594.0,2.0,24856.0,1,0,0,-1.0,0,-1.0,2,0,3232.385,3649.37,2815.4,416.9849999999999,0.12900226922226155,1,-1.0,1,0,legitimate,n/a,57a4c6e5-8297-4497-b879-bf39da7d30bb,0.0
legit_sess_4827613b-f65d-4983-882c-466712d58e2f,6,1,0,0,8,49297.0,0.43816053715236225,6574.2,1110.0,6.0,15056.0,1,0,0,-1.0,0,-1.0,6,0,173.2166666666667,234.49,138.88,31.34380995064612,0.18095146704885662,1,1.0,1,0,legitimate,n/a,807350ad-5779-4ebc-9422-9e4fba90c40a,0.0
legit_sess_4e394c76-5bfd-448c-950c-3d22a853c757,8,1,0,0,10,154287.0,0.18666511112407397,16063.714285714286,2849.0,8.0,3137.0,1,0,0,-1.0,0,-1.0,8,0,1915.4,2353.05,1231.37,350.7584970816816,0.18312545530003213,1,1.0,1,0,legitimate,n/a,d4732d0e-b20a-4d00-aba8-fec95914dd72,0.0
legit_sess_ddb2e72c-7ecf-4423-800c-fbed1a2fe8eb,1,1,0,0,3,6899.0,0.5218147557617046,6899.0,6899.0,1.0,3493.0,1,0,0,-1.0,0,-1.0,1,0,1480.89,1480.89,1480.89,0.0,0.0,0,0.0,1,0,legitimate,n/a,78351de5-095e-4942-bb8e-db5d7d44e2cd,0.0
legit_sess_abcf30d7-2193-43a3-bbe4-5d75f8d01edc,4,1,0,0,6,216534.0,0.06650225830585497,59013.333333333336,6908.0,4.0,37859.0,1,0,0,-1.0,0,-1.0,4,0,2340.9975,2426.04,2155.35,109.5638173337804,0.04680219322480285,1,1.0,1,0,legitimate,n/a,3ec399e5-e095-48b7-a122-dab6ee81a709,0.0
legit_sess_cfd9dd45-f915-432b-8bf0-b048f295d8f7,6,1,0,0,8,135727.0,0.1591429855518799,17605.0,1295.0,6.0,24954.0,1,0,0,-1.0,0,-1.0,6,0,457.28833333333324,563.42,324.22,88.11287900881585,0.19268560465238752,1,-1.0,1,0,legitimate,n/a,714b6caa-6c89-4c3d-b319-c55af244bf16,0.0
legit_sess_7498d5bc-ee10-454b-a13f-cb2418167db8,4,1,0,0,5,237952.0,0.06051640667025282,41414.0,5095.0,4.0,113710.0,1,0,0,-1.0,0,-1.0,4,0,5165.08,6489.72,2977.85,1325.0866214893274,0.25654716315900766,1,1.0,1,0,legitimate,n/a,c0372bd4-3dad-4e1a-b512-9123a24b3f4d,0.0
legit_sess_5b0b14ba-9a85-46a2-a221-d7f141a4ab94,5,1,0,0,7,109859.0,0.16384638491156844,16740.5,2140.0,5.0,17030.0,1,0,0,-1.0,0,-1.0,5,0,1859.4039999999998,2148.91,1306.25,309.3599022239307,0.16637583990565297,1,1.0,1,0,legitimate,n/a,ca496519-a00c-4807-9199-166a2815ea1b,0.0
legit_sess_951b6fae-bd2b-49fe-8ef2-929ff4c09378,1,1,0,0,3,2343.0,1.5364916773367476,2343.0,2343.0,1.0,1319.0,1,0,0,-1.0,0,-1.0,1,0,1737.26,1737.26,1737.26,0.0,0.0,0,0.0,1,0,legitimate,n/a,6f539849-5307-4d12-9cf3-350bfc6f512c,0.0
